identifier	label	val_fold
08485cb8-5237-44a6-b8ce-bb00af3dcfe4	0	4
cc5aa374-c7d2-4a5b-8a8f-b524f1b938b6	0	4
0979723a-5889-482b-a264-76fcef29b782	1	4
4c943349-67b0-4193-9220-b16956431222	0	4
c7e9cd59-0172-4972-a11a-1d7e1c6a2900	0	4
913ad09c-e293-4706-8801-000cb61ef42e	1	4
b75c5c59-15f5-4f52-a8ee-30a4bbc6726d	0	4
533c0dce-bf4b-4eb5-a8a4-84b7c5470ab7	1	4
1f634818-0a71-41cd-806d-663fcff19382	0	4
b6f05ecb-c88f-41df-8eb5-1025c5999f67	0	4
ba10dc93-ad74-4776-8a2b-c8b502b1e671	1	4
f30255a4-13a6-423d-9475-80430a171861	0	4
c827fbf1-d380-4da1-8cd4-2c13cb5cab25	0	4
c6d848e4-1c89-4fd0-8dbc-c997926ae2ae	0	4
cff40908-29eb-4574-b819-83c469ad64c7	0	4
a10f188f-d34e-4dc8-b424-79553283047a	0	4
94d9b44a-d7af-45b8-93fe-bb6d7e2d95d6	0	4
e70c6699-5c4f-4f1a-931a-49c57bb3e19d	0	4
d3b1e9f9-a63b-4d89-8f2c-96adb7d1daa9	0	4
fe66237f-f9fd-44c7-a6b0-33b94b24a640	1	4
f88c2491-1df6-4216-81a5-0d62d23d6c89	0	4
10b5288e-71e9-41b1-964a-0720c1ec992a	0	4
afba6dd7-b583-4bfc-8175-bdcab3158e14	0	4
36a35a29-e0b8-414c-8e25-656e2429ef0d	0	4
2271ebee-6315-45c3-835b-69c2532be600	0	4
92a4855a-7a4a-459d-9fcd-c64bc349a7bc	0	4
53ec977f-ca3e-4142-b84a-12f6a4374c5f	1	4
407d0788-b806-4ab9-9c5a-61d293b271f4	0	4
bad862a9-332b-4509-a4d6-7e2e92e4e967	0	4
debef373-f954-4354-9eeb-249489536f20	1	4
f27cfe5b-020f-463e-8652-c0b4a1c538a6	0	4
094be2c0-867c-4f7a-8eca-43a763a676ad	1	4
ae80cc2f-914e-49eb-ad30-8966dad57e4d	1	4
d5270b6b-49f0-4724-a55c-902988ce37ea	0	4
fbc6794f-58b1-40fd-bbff-e72e3eaaf3fd	0	4
6598e174-97e4-4062-a399-4ef065513a79	1	4
ee4734e3-61a7-4b4d-bfc2-1035cdc01737	1	4
b56a48fc-8a65-4806-9f22-2143856eca9a	0	4
4aa858ce-9efd-4784-90a1-a3c74017d2fd	0	4
89953b58-1ec2-46a4-b74c-7184d5243f7f	0	4
af9004c7-d649-4a50-8f91-1fc6ea79396f	0	4
3e20b808-3b0a-47a8-b458-c3e6cef592b4	0	4
4f528a66-c6da-43e8-a886-61e9f93dbc6b	0	4
71e3308c-9392-4e2f-92c5-42d19e58ae5f	1	4
1fe77a7d-f72b-4f0e-9edd-945f3166f6c8	1	4
cd11dfdf-c106-415f-bda6-28fe1e60d8b3	0	4
8c949ac1-00c5-4af6-9619-a48d354887d0	0	4
bc4fe169-c117-4404-bf76-d07ac3a94e01	1	4
6f83658d-8f08-4f7f-9b55-f7db4b40a8c7	0	4
25d2528e-3183-4e4a-9abe-83395c743e0a	0	4
28d4943a-7e23-4274-ae89-5a6d4dcec403	0	4
ae537534-126d-4104-b477-52d5851edd32	0	4
69020852-e7e9-411a-95c3-7c499a9ae6e7	1	4
937c77ce-4528-4cad-b8b4-ca619924bfd7	0	4
34e98112-8844-4664-a206-bb7fbfe5cfdd	1	4
6eee1e8d-cf9b-4636-b2d3-186e7b903229	0	4
32ac59ee-273d-430e-99b7-8998f44b5829	0	4
386f36d2-76a3-4c60-8a8b-e59a67de5178	0	4
ad76a002-9073-432e-8d97-130231a50ad5	1	4
87ad4bcd-0246-4502-83b3-f83a3f043cf6	1	4
19d41610-5129-4161-b69c-696deb9242be	0	4
e455d53d-31e3-4aef-9023-c41ccdca9858	0	4
2ecd3bd8-b739-43b8-9401-7315ee331992	0	4
10fa3a11-cf4f-473c-b99b-7ce8e05f349d	0	4
3df7ae48-4d4e-47e6-9bee-f3ac9f3c8409	0	4
716602f6-467d-4528-9fe7-7f62c3c75291	0	4
26bb63f4-0752-45e3-9bc2-b6515750b8fb	0	4
48cbe7cf-c7e6-4f3b-8a1a-ae59e7a38b92	1	4
3348f2f6-11d9-4252-b6ac-79505890d33c	0	4
9be00bd4-80e6-44c2-a17b-a6a1ae38193b	0	4
d3ed26f9-f8e0-4f6f-af73-66a12b734cd1	0	4
56848955-5ce7-4c3d-bc82-d1a9edf990d1	0	4
fc906ce2-524d-412b-9dcc-11172936f935	1	4
0dd5f7e1-7fd9-464a-9f86-1e78277df977	1	4
0af48ce5-ce81-4d3c-88d0-e0e3d9082187	0	4
f1be13c7-f457-49a6-9b39-e89107aff01a	1	4
fc4d3550-2935-41b2-8c4a-3fb09d48fa62	0	4
3cb48971-a2c0-42f3-8cbd-4a2f442b4532	0	4
c529f797-656f-4c07-ba16-2c5739740a90	0	4
baa734e7-266c-436c-b1c5-717f75381599	0	4
b13a8216-a445-4ad0-988c-7b13970d3ea8	0	4
e114a6a9-a140-4371-b6b4-657e1143f59e	1	4
790b73f5-6021-4dda-a104-8f539f2a246f	0	4
d1e4fa83-b47b-4707-9789-8de34d171335	0	4
39df4d4e-487f-4129-b6ae-1a9c7804a44e	1	4
28640e35-ea20-4b25-ad97-85cc72521c88	0	4
381a5a8f-8301-48a8-878f-fe11bdd7db06	0	4
05305ebc-cdd8-4f1b-bdd4-92f2df980062	0	4
306c22db-168f-4daf-8882-9cb3e0730f44	0	4
02a82a59-ad1f-4237-8ca9-b07017b8e31f	0	4
d35bd21d-f131-42a8-83db-a07b73902cec	0	4
04a06a3d-367e-40f9-93b4-eccef6864b12	0	4
55dba7fb-aae6-4512-bd2a-f37826c76a0c	0	4
00fd7f08-28bb-41d3-89d2-e709ec06e1ea	0	4
52b72fe7-9465-496f-8e09-4bed2143eb46	0	4
9ad0dd77-1c9c-48a6-a89f-7ae23932a2ea	1	4
ec2849d5-ad20-4e0b-9098-2967230c96ca	1	4
70628fb9-4fb4-46a5-a9e1-94190ce81c0f	0	4
f6a33af5-4e2d-407f-b80e-95470dd608f1	0	4
1ed3bcf4-e951-4b0f-b6e2-d3f6f49e691a	0	4
1a107c46-b565-4353-8c1b-7d128b24c2d9	0	4
7e1726f9-1b3c-4bfe-8e6c-b6dc2470a293	0	4
fab69c3e-c70b-45e6-b3d4-87fb8a309407	1	4
24928168-e8c4-4b11-b6de-b62f2ab3519e	0	4
574fb5bc-2cb4-47ff-8f6c-f36f936c7e51	0	4
cd854447-f729-41df-a4d5-249777ad654b	0	4
0b521d67-0d15-4711-92ce-5f8ea87fcc66	1	4
3ba9cb64-5a45-422f-a39b-1ef97bed8113	0	4
e03d5f86-90b5-421d-a95c-d8eca5e0ab1d	0	4
5e844a76-c5fc-4cfd-b369-e4d5d0d24ced	0	4
158a1ef9-729a-44a9-917e-6b78427fb68b	0	4
ec21d5ad-445c-4199-a33d-47b180c82196	0	4
e9a4f7d5-85b7-41b5-83ad-500af4517da1	0	4
b17e8a8f-3a63-40cf-8f4d-ec99cc2c45fb	1	4
2c58ab9c-d9e5-423f-8df0-7b801b70dcc6	0	4
8aa9a704-99a0-40d5-8c61-4febd98f1858	0	4
d0fec5f8-971d-4701-8ca7-06fb228e7d46	0	4
fa5c11a7-2d3e-4915-9145-db652b63a5ab	1	4
e8a36830-7c84-4a27-9504-faed366acbf0	0	4
ae1361d3-7470-4f94-b1cd-98d9fb1b7a1f	0	4
47ee1449-528a-4bcc-9974-0b6fe9634963	0	4
0aa377b9-ea1f-4247-8196-2a6e5b5ba1c6	0	4
7e985aeb-7e21-4e22-9333-5aeb70b87077	1	4
c2d80c70-8404-4652-ab85-ce1c2d3201e9	0	4
c9d92909-a045-4fc8-b4a1-40007fb7846f	0	4
2e2721fa-eaac-4600-9755-cf40a010df91	1	4
811f9862-6115-4157-b1f1-e253d919e066	0	4
6d6eb76b-9787-405f-bfa7-6888113ddcac	1	4
6f7919d0-5f0c-490c-acdd-87599866400b	1	4
76d81cf8-f283-4fb1-b8a9-99a71a868438	1	4
4886558c-fe53-4706-a9b2-63dad0296e9a	0	4
7809afa5-72ba-4b42-b507-bfbef7a0cf33	0	4
332a552d-947c-4fe9-bc66-c55f72d263db	1	4
b13425ec-0825-4ed5-8436-3ff395ff3ede	0	4
ae0b42b1-8081-438a-983b-8a15ee824771	0	4
59f9e247-32dd-4ea2-9fcb-69ea3e932206	0	4
bb6af796-090e-441a-be7c-bceed9c895f6	0	4
501d177c-4c4c-4a79-b775-28b34f5e7f5e	1	4
d2d7c904-9d5e-442e-8774-af764858797f	0	4
0b56c68c-01f9-489b-819b-7a89f81221c9	0	4
17b2bf18-2465-4876-8757-1c3a1405f8c5	0	4
6f1e7600-dbfc-4590-b1da-f5ca3d6578da	0	4
d89a52eb-8fc8-4bf9-aba4-b58179474c5c	0	4
161e9816-2a96-4956-8974-5496f38035ab	0	4
14b66ee0-1b88-49ca-b923-b3c932df0650	0	4
0f44b278-5e3d-495b-8a58-3e533640c986	1	4
3c2ec879-c925-4318-9831-1b4c6da4e730	0	4
49d166f4-c855-4350-b340-75184feeab8e	1	4
66b2f7fa-ebe9-480a-b121-2253c0f71ffa	1	4
ba23e2c2-6db9-413e-9925-74efd36b022d	1	4
1c6221cf-4b35-4aa7-a193-4cb37e7c4bb4	0	4
66840358-4f22-408b-b48c-cfb6fb3b8c25	1	4
bf86de2a-ad91-4352-abf5-06091c396466	1	4
24ab9092-cf64-4e63-aebe-4648f61ead04	1	4
b7b74480-3493-4c8e-8dc1-d9b5d31ceb56	0	4
b3587c56-1a81-4cfa-a378-1d4da7a57397	0	4
a9ac9ec3-2177-4990-b5ca-c9e1d6ae9e44	1	4
8fc39b5d-b15a-4454-9fec-68593be9c36c	0	4
3f11ed0a-3a86-49f7-bb0b-50d3134f9d9d	1	4
66169087-e019-4210-95b0-ff02855fce13	0	4
81a6192a-e8d1-4525-9a90-df139308e8b7	0	4
1d3c1bc8-d9a8-4cea-b70a-adb4c8dadac8	0	4
7454f65b-390d-4ee4-ab1d-a16802d51c2c	0	4
e4561323-3b5f-4eda-a591-10b87683d916	0	4
d210eef8-45d1-4ed4-8787-d98c22b52d54	0	4
c960db4d-1e75-4d58-a4a9-ea74b77be5f0	1	4
735f65c8-7a31-409a-9676-b4dd644947c6	0	4
747477b6-2dbb-41d0-bbc4-332270e13c15	0	4
8262dcea-f3cb-4b4e-b72b-f965c484f021	0	4
e8473c2f-18d5-41a7-89bc-d0e773d39da3	0	4
3419370b-277d-4d79-bdd1-6bce90a1637f	0	4
556a2838-e7d4-47d2-9609-623ee409ff0f	0	4
fbecec4c-71b5-47a2-890b-c8d888712b90	0	4
8db07065-1216-448f-bd43-1360bf2ef59a	0	4
0e6b0220-37ad-437e-b6e0-d1553653240b	1	4
7a4ff0ce-c4aa-4cb7-a427-bc676790900c	0	4
a27658d5-448c-47b9-a832-d7e5f196879f	0	4
4a750c38-38be-4dae-893a-d53d24a4acbc	0	4
a34e8506-3d2c-4440-89d7-e4e950886515	1	4
0f577341-0949-4ac3-af55-b15264794973	0	4
8f8ed2cf-a622-47e0-af74-e32b3b9ce562	0	4
fac20f12-269e-4cf8-94bf-eeb8d8d29ee6	0	4
b48565bc-c37d-44cb-adc1-876aefda09cd	0	4
7338c699-2f54-4e5c-a39a-6cd14137db10	0	4
efbe38e6-d06d-4c8d-83a7-e667072207e2	0	4
77505459-d74f-41db-b52f-6e1de5bc0b15	0	4
edb81626-6de7-4217-8472-1b4d8b0680c4	1	4
877ad960-951e-4256-b538-0eb68b16dc93	0	4
4fe75174-4aac-4523-bbdc-c37c48282623	0	4
f2f7cdeb-9505-4478-b41e-ce31bb903f81	0	4
2c049c04-345a-4822-8946-7f933dc20a06	0	4
9caa4ca4-ae5a-4bfe-9ef7-db23255cd053	0	4
6f23e752-147a-414b-a2a4-3a1be593ba2d	0	4
c57ae3ba-112b-4a99-b657-9b5de1a628c9	1	4
c9945c93-8196-4b95-89ea-5ea7ef60b429	1	4
cf659915-a36a-45a3-afb5-f568816dc3f9	0	4
07326a17-674f-4f19-897b-68dad9fa9f8f	1	4
fbe32656-e4ba-4e1b-83f3-feaf631a57df	1	4
e8d6dba8-9b5e-403c-935e-aba5a1c5ca81	0	4
7eb33729-63de-4412-b0a7-3416b40c2320	0	4
77c7c00e-72c7-4331-9cc4-a4633f3f8eae	0	4
9ace7c77-769e-4c81-8f27-d6aa112a4640	0	4
a1ba47ae-09f8-46af-96a5-0f55814ed691	0	4
2df03fae-c1b4-4b11-90cd-92c1767a4260	0	4
3d8a0ee1-4309-4955-a674-bec22b11ba4c	0	4
7dd39237-dc68-4ab3-be32-7a0f2083a75b	0	4
15e2eb79-825b-44d3-80f8-896a83ba2e74	0	4
fa5cd4a5-7a22-4d22-82c8-f608b15ebb0e	0	4
b9f8fd43-f551-4452-a31b-9f35b9cabf0b	1	4
777fa28b-167f-4348-bdb2-804a4338d224	0	4
0ddc105d-ee26-4724-8973-b11368547dec	0	4
9f6a7447-aba4-4cf1-ba94-8404f8a66268	0	4
720c48a5-6bfc-4048-b651-452dffc37f71	1	4
f5bc91ce-3564-4e58-9c7a-35088ba11745	1	4
8e0e4fc8-9769-4baf-b47c-13134fab5c6b	0	4
3d505307-67ee-4504-932e-1f7c14490949	1	4
8a3a4e5a-4638-4877-9eeb-8f5e135cd14b	0	4
a6cc877b-af32-4868-bfde-cbf459b85f48	0	4
4a9b5757-0db2-4abf-af84-4feec7374469	0	4
cd7b49d1-8b63-422f-ad6e-ad865282b75b	0	4
b0d806ad-671c-4b83-bc55-07985840a430	0	4
9e3c1379-814d-45fd-b120-18afe52b77cb	1	4
5f2c282a-c273-4e33-9e8d-5d7a843b7be4	0	4
c5c84f12-29d0-4244-85f0-40a0058298fe	1	4
1f97ad9e-2270-4b1e-8837-9000cd8153fe	0	4
5adb3757-6ab1-4e9e-84e6-acffa8219305	0	4
ce51d985-563b-4588-8218-cfb67c74f933	0	4
fe10a43d-dd71-4f18-8930-c2f6f2b27fd1	0	4
862f0db1-09d3-4072-b9a3-57aaf85a0988	0	4
4b747688-6e1e-4432-afa4-283309d22e08	0	4
da2c8048-ec8a-4655-aae7-1f9192f98caf	1	4
4019edf5-6752-4ad1-acc0-a38a169edf9f	1	4
ce783149-4459-4073-beb5-0cdb23dc6a23	0	4
afa506ea-b729-495a-b9fe-057f978343ed	0	4
0a42fd1b-f0b1-4e34-a549-1773dd9683cd	0	4
91aeeb14-a88d-4ea0-8c72-228372c3d333	0	4
eee7fc3a-bb26-4d2c-a310-9b0665eb3893	1	4
847f8f76-2495-41cf-835f-e0ea32d41150	0	4
3b701c84-90db-4672-a254-97c662923c54	0	4
a61c4a05-5382-4201-b0f3-aeec62f332ca	0	4
5d16f7e5-ad10-4347-9d45-1774e5398467	1	4
1e731086-6147-4f9d-8222-84dd6c059ebd	0	4
2866bf9a-8e45-42b6-87c9-aab6e8597d33	0	4
f92101e9-c658-45d8-8a14-7acc157729f0	0	4
e9fb5cf0-6b94-4b20-93d8-dd4736b3bdb2	0	4
c8e801d4-bad3-4180-b5a1-4a6384ef9fbe	0	4
31d9115c-4aa6-4f21-865d-367bcb9bb70f	0	4
82b6bf96-4bb0-4f08-8963-053c6b331fa8	1	4
898877dd-035c-4a5c-bb66-a106344b5fec	0	4
c0f6d61a-b38b-470d-b073-a8408e824f50	1	4
82679bdb-191d-483f-a486-4b4c020416aa	1	4
6a0761c7-e8dc-4565-94cb-9d9227967148	0	4
64a01e7c-59a1-4d0c-8bc2-622457070227	0	4
f8c0d395-15a8-4ada-9aba-e27b5271cbd3	0	4
b2e6d3a4-d6c1-4ea5-a07b-1613c3628408	0	4
a16010e7-e61d-4233-97b1-558014cea3f7	0	4
f0329a07-0c21-4c58-8b5c-0d50f5f3da95	0	4
40d92260-d96b-4309-874c-0631e75949d0	0	4
bb5ae102-d430-4cb7-9785-8f55e10f37c0	1	4
9b96a126-db1e-42b3-9085-18815d014e7c	1	4
139bf21d-f110-4d1f-9766-358a75df32f2	0	4
155b1b6f-e5c7-4c50-bac7-cd39ae83a5a3	0	4
12626dc1-0c2c-49fc-bd2b-71088bda7007	0	4
56215115-e30e-4092-a31e-83b6b9e032d5	0	4
308ec0fb-6f7a-4e44-8a85-647898fcfe1d	0	4
c9155116-f944-4d49-b9e1-10d1798cd625	1	4
d1ebafe0-2a85-4dad-b7f9-8491a66913bc	0	4
efb8e68d-015d-4dd0-a41c-09e5e2366876	0	4
320ecbd6-1149-4c56-a2e3-fdd89660f129	0	4
185258cf-65e1-4be2-a882-d53eb42208da	1	4
fc4def9e-65d0-4ea6-b25b-a5ccaf8b3eb4	1	4
a926ca21-c4de-423c-b0a5-11e451f9aa88	1	4
cf456faf-e656-413b-81da-ef8cfefdf3d6	1	4
7fcc0058-f223-4767-8ba3-9db7a380e0fe	1	4
69795129-2865-403a-83dd-a5902b3f6a64	0	4
e6aef5bf-2f74-4880-b68c-9546b1a4c97e	0	4
ea856743-49e2-4d1e-b050-5c8e04c161b4	1	4
4f82df6a-9861-4772-bbfc-90c48c26c1ae	0	4
08c8844f-07c9-4445-a831-0c389db28451	1	4
4c2cebff-67eb-4941-8c9c-70ac1b0404aa	1	4
1d235dfb-601c-4a58-b01b-a9cdf044d823	0	4
bc47a3a5-f068-4174-a2df-be0a11462967	0	4
5534a3f4-1b8b-49c8-a701-24659cdc2fed	0	4
8c2d52c9-e323-4cba-8e31-79c0d80d04b8	0	4
1484578a-515e-47ff-aa21-b104778cec55	0	4
a197090c-4975-4444-b9b1-5e6916eefb35	1	4
b322d8c3-d9f1-468c-a664-521291576557	0	4
45d46723-d5cd-4d01-ba00-47ef830e6100	1	4
853b45d3-d064-4812-9080-b2459e3e3d57	0	4
88e45550-e30c-480c-b9df-113ec5b5f5fb	0	4
ec994a44-b420-42fc-a9b2-5c4a9a033e3d	0	4
ccaf0782-7532-4bdb-a3a6-2a882eac0383	0	4
b16bf1e4-8ab0-42c5-bd00-04f44fcf2aba	1	4
fa2e472f-ce9d-4ad2-9231-e062de5796ba	0	4
6379631b-650c-434d-8d4c-b1f43a6cd047	0	4
7f8b1f25-2ae0-4a02-ad3b-870e332188a7	0	4
f4f673b4-cc49-4128-808f-f54677f9e601	1	4
7e20bb3a-164c-4584-962e-7872bc69eac0	0	4
29800643-f4fe-4ee7-9f8c-185d579d28fe	1	4
39fc84f4-a566-4b27-bec2-18b261ee800b	0	4
54eee49e-6551-4628-a9b6-fd3d97d92bbc	1	4
debeb61a-1baf-4884-b0f8-8b8cafe6f2be	0	4
d3d9cf93-e4e0-44dd-9bf8-430be2b9c6e5	1	4
3c07b018-557a-4738-8496-717bb595f0e4	1	4
69d89a74-43b4-43ec-8d30-7535f277aaac	0	4
b82f16bf-7238-413b-ad13-6204c307f8c6	0	4
bcc51445-dea6-45b9-a5b0-4e8ca814b285	0	4
2180e3d4-be24-4dca-97e2-1cdb8cc9fdb1	0	4
4ead8bf7-8954-40b6-8009-fd0a77e714af	0	4
b80f97bb-df9c-4275-b60f-5fc3e444fffd	0	4
eb6f9122-7fdf-4eb7-8c8c-a40ee1ea8ba9	0	4
c85eee10-ecdf-411f-a5ea-e8122b95a19b	0	4
30295cf4-63de-4931-ba08-93102d14ab75	0	4
d69aef44-6cdf-4316-a0f1-11ddb4f7b583	1	4
758c3d58-af66-49cd-91af-7db2be5ba980	0	4
7503557b-8ccb-4aef-a6db-b95fb929a479	1	4
16ff1f03-b3cb-4c58-bd48-7f6d4d8a6685	1	4
2a9e14f1-a78d-4bc7-99dc-ef90951f2436	0	4
e137068f-83ad-4621-bf7c-70b9750513fd	0	4
a95e3e97-4132-4483-868b-5e9f858545f8	0	4
5e9d17e8-d8b8-45d3-bcbf-43065d3c90c3	0	4
9a302a3e-129e-420c-bc0a-d0d31fa29194	0	4
a77778c8-b2b6-43b5-bcc0-e2baa626f03d	0	4
5422dce1-d5ac-43bb-83ce-900d1dd86f23	0	4
ad9daf07-92e4-4d5b-95be-775aac517892	0	4
1a73935b-6603-487a-85ab-e4949c15dfed	0	4
98b311eb-056c-4e5c-b368-c966bbb02053	1	4
486363d6-cfb2-486d-8e87-f286f40f1efc	0	4
447d551e-bfe7-49f1-868c-24920d7f3969	0	4
3b96062f-c828-41b9-8cf9-97bb16895085	0	4
f1179f1b-e549-44b2-a407-d6e326ecc94c	1	4
a502d5f8-e6c5-4782-a7cf-0065e13c8a30	0	4
ef18d807-1d72-40b7-9b65-7ee29a4a641e	0	4
feec6bec-2273-4d0e-8fe4-dba33fdd4bef	0	4
05de8e0c-40b0-4128-9dc2-6dd1f00cb65b	1	4
56941810-40ce-4cc3-826b-ab767bbd11b1	0	4
ba2a0f40-219a-4e58-a8f0-2f8833f986e3	0	4
c3aeec19-cd48-4ccc-a4bb-1b6a93b5ed93	0	4
ca0558c3-9640-47ac-9bd0-a3bc340693e0	0	4
11be379d-5401-46a4-a1de-759952d8981a	1	4
3db66faf-c232-44ff-b165-9ac614c267eb	0	4
09f10db1-5e61-4f0e-af89-084a112fc364	0	4
516877e1-ac7c-493e-81f2-bb1002f590ba	0	4
dd255dff-100a-4628-9339-3bdbc370d83c	0	4
54b8a7ee-3032-4a12-bea3-b03412606dc7	0	4
a633926e-5f30-4a15-bebb-2e5191abf052	0	4
9e756c31-a65e-4cfa-b65c-eb1695f9c5c9	1	4
c5d65bc3-d681-43a4-815c-dab203deff65	1	4
a9144c46-94c7-4ffe-ae51-52fa6c13a52e	0	4
52ee6c93-bdd8-4d75-8bba-4364d7653bae	0	4
214d579f-c027-4bef-9360-1984adaf6af6	0	4
dcf78869-ac7f-4ba1-a9bf-23fdd17d2f49	0	4
52cac112-1363-4c67-ad67-ab054515f086	1	4
a371e827-4015-467c-81df-0e124e3e3694	1	4
2bc5ee13-877b-417f-aa2b-a4f5b238fcb4	0	4
a79473f6-bc84-44af-aa60-e69b2ed15f2c	1	4
c5553673-4eac-4886-9f9c-ddb9fa5c19d4	0	4
a315423d-99d0-4951-b4fe-3b1de78b3e2d	0	4
3ba2e396-31b3-44f9-ba32-528ddf5a91ba	0	4
adb87a73-9a25-4b06-b4f0-e59fed939952	1	4
d74a6874-e4f2-4aba-8350-ae8f2710db7f	0	4
86ddc05a-f380-45cb-9b5c-0ecbc98c8e4a	0	4
d1df88e0-045e-4a4f-964b-d2effd11d86d	0	4
26bfb1dc-dd26-4de6-b7ff-d7a528ae9965	0	4
8d8d7c1b-7dcc-4692-8243-d3b6d682b5b3	0	4
46f6d30d-6964-4329-b2e2-a6906ce2ecdf	0	4
064c7c54-bf87-4dfc-b9f0-beb76e705435	0	4
8817977f-ed3d-4e78-9b11-44db75cea7f1	1	4
3439a8a3-1e59-4db1-a98f-1ca1d1b73b48	1	4
b357741a-e5ed-46e0-81f5-d3cfbbbc897f	0	4
746d0f52-6292-47cb-883d-b22c40cffb4b	0	4
29b2f8a0-6e1c-4c46-933b-181cd99b012c	1	4
71e1c4a5-3ff0-4dab-a1db-deba88425d82	0	4
757b9f34-64bf-44dd-833f-437dab0fc11b	0	4
aa8c9322-e7c5-4217-b7e6-0fa1a498280b	0	4
9600c7eb-25d6-40a6-b12f-83ad4fc8816f	1	4
315d590d-2622-4c43-a020-a043fcfdd64a	1	4
ec661085-a252-4116-af36-23780248bfb1	1	4
7330e4d0-ae5f-415f-b9c4-11132bccda94	0	4
6a4b5712-8d3e-4166-b2d5-7566e9cdd7f6	0	4
0592794b-e6e9-444c-8a1e-438b9793b1df	0	4
d1f5f076-101e-4aad-8543-2840993d9e3d	0	4
ebaf9d14-7e95-42e8-a9f2-86e2ba9ce6b8	0	4
308d1c86-e027-4d55-afa5-c5d8f11cf8f6	1	4
72889558-237b-41cb-8624-7ae0c0eb3af6	0	4
bf4a764f-f0d7-4d17-b722-1849f0146652	0	4
9fd25904-c14d-4bc3-a619-17683b2ada21	0	4
71894893-a7e7-4cbc-a1ba-bc45f8c3e001	0	4
b89ae6c7-a1b9-4262-871f-57f9322b00aa	0	4
f5495d64-5b11-4016-8366-e12313796683	0	4
7dacade5-0d10-470a-b4e8-161bc3fd89e9	1	4
1b961033-379f-4868-aceb-45d915161594	1	4
dfd86398-740d-48fa-8412-144f7f98d071	1	4
92f8a20e-c562-4c7d-957f-50052befcace	0	4
38b3c0ca-a007-453a-88c4-8cbafe658280	0	4
17680ae5-a0cc-4e5b-b91a-5a8aab407f9b	0	4
8b07c95c-a422-4259-ae1a-944374c7f814	0	4
d63584b5-896e-4ddf-b4be-d56e2e2ab382	0	4
aeb7eb9a-b7e9-4550-8b9f-b841242fb045	0	4
290a899b-6759-497f-a9f7-8c132ea9d22c	0	4
0fc95a09-5a00-4502-95ca-59b7a7b5cd1e	0	4
f681c0df-97cb-4f03-ad38-0026cf74731a	1	4
01653a82-8861-49e1-8eeb-1e6b0a5829f8	0	4
184b3dd2-de4f-45b1-8d2e-93e8b42ee4fd	0	4
138fe083-e7c4-4b70-a1a2-bcab4b544114	1	4
5da0fff6-2e3f-4c38-938b-14121bb4ff16	0	4
57789782-500e-4595-8c04-06c7e093211d	0	4
d0b9ee27-b512-4060-94cf-b6c7c321bfda	0	4
83e14128-c10a-4083-a351-557db954f337	1	4
bd2c114b-33c2-4589-addd-e19eeb888dcb	0	4
7c62859d-4b92-42bd-9893-fdda43ce2c0d	0	4
a48a5c8e-d0c6-4306-8103-976ec2f9f4c8	1	4
28dd278f-35c0-4209-a61b-1e7cdb04e37f	1	4
9a1b4ce8-9e4c-4808-90c5-b69f999e99cb	0	4
71dca780-a285-499c-bad6-0cd61894e390	0	4
a6a974c1-f8ed-4cdb-9cbe-a06a82655ee6	0	4
86f8b6c2-72ef-4868-9380-b1dadfb764b4	0	4
5029fdfe-8c57-4502-98dc-a15e02ed31a0	0	4
bca3caef-0b1a-47f0-a43c-8999ebc9414d	0	4
2d73daf7-a008-42b7-9307-e0df5139cbb1	0	4
03c303d5-d22a-4ee6-af3a-7ca02cba1f96	0	4
473934ed-830a-46d9-9b97-248904517f14	0	4
ef5fc7a8-8c04-4105-9cd8-0fcc7aae8c87	0	4
3fe2f465-b59c-404d-a58c-1f59fa2bf13a	0	4
71723678-319f-4b00-9409-18a39568aa04	0	4
def48c24-a7e0-494f-aa26-a88d61f732c1	0	4
74e5b2da-2aeb-4ac8-9238-cb51612ed4c9	0	4
daf13e2d-b76f-4d45-b61a-1e6a2e85883a	1	4
72753e7b-394f-4075-875d-bff01719ec5d	0	4
41d0ec18-ca46-400f-a946-7d56e50a7c11	0	4
6aef6e5a-c513-40bb-b4df-326ef9f1f08b	0	4
e097a299-ae4b-4173-ae1a-75795581b5d8	0	4
6592c606-a5ec-4669-8d87-1662a8baa0a3	1	4
8cae7045-a4c4-4658-9a9a-919a48e69cb6	0	4
da1e40cb-d8f8-4816-a1d9-6b5d60a78c82	0	4
13428b28-00fe-4ed0-8baf-39f037bb69fa	1	4
83e5009c-f9b9-419e-a7d7-b1e8d8824140	0	4
f980af36-6b4c-449c-8b10-b0852a4ecb37	0	4
487dcb66-a612-43e2-8bd0-a07007bcbe7d	0	4
70dbfc06-f0c8-4930-85d1-6651b1057db4	1	4
6cd38612-6c4a-4135-8c03-cf77abc8f058	0	4
3b2ba397-6bb2-407e-99e5-46de098daea1	0	4
84c96ffb-10d3-43f5-bcd4-487f5b66537d	0	4
343921d9-fe26-4a96-a364-eb515946ddcc	1	4
4d31c352-2016-4c78-aaf2-acff743d2534	0	4
668e788b-416d-4969-9823-482a6b7fe581	0	4
61c8fd86-0c2c-42d5-9cf9-e065e58beb42	0	4
33742f3f-818c-46df-83b4-3c065c9e2f24	0	4
4406b81b-a862-48b6-b183-8039f77d3ec4	0	4
b1134203-a360-4c37-ab77-25a54b313f09	1	4
